Latitude	Longitude	Geoidal_height
63.703624612	8.821479606	40.010123215
63.868388723	8.664561204	40.236019703
63.736154583	8.833031095	40.005642860
63.746188794	8.837913047	40.002746966
63.776992579	8.792988118	40.062992721
63.795253009	8.686611178	40.190614420
63.704552582	8.797914284	40.037575746
63.687596850	8.774366398	40.060160031
63.711387633	8.833193155	39.998711253
63.425588404	9.099440383	39.614039149
63.506039660	9.209941042	39.507383407
63.561584689	9.045330148	39.712968414
63.601630879	8.868521571	39.928231467
63.638781415	8.780783372	40.039580835
63.381873358	9.001209868	39.716397719
63.438936974	9.089758476	39.628788257
63.627388907	8.852901955	39.953211500
63.557642467	8.479624200	40.365521550
63.496968894	8.328473022	40.523905959
63.588064272	8.975912856	39.800414102
63.356441633	8.887135472	39.841931692
63.499295111	9.160736365	39.562599277
63.521276255	8.379621098	40.471284514
63.610517496	8.972726201	39.810154793
63.543623479	8.447409971	40.398982856
63.557616244	8.716035076	40.092660581
63.552782070	8.590425262	40.236410871
63.281610799	9.041193183	39.644051138
63.319118526	9.014926930	39.684183045
63.241612726	9.037121188	39.638529570
63.193960871	8.845714436	39.848426357
63.185067775	8.733969644	39.975678496
63.197278299	8.924098242	39.758382565
63.279814348	9.073137530	39.606533476
63.209007997	8.995412654	39.678628838
63.211408450	9.095941514	39.562577580
63.279452291	8.531048776	40.234252157
63.314562886	8.604819831	40.157880725
63.327132627	8.699778965	40.051258738
63.243461466	8.284885173	40.509550131
63.258276553	8.392335616	40.389199142
63.251198702	8.486353547	40.278789266
63.173886007	8.651354794	40.068558786
63.228608217	8.229020311	40.570315030
62.868079587	8.581041880	40.076266272
62.873560239	8.615196249	40.037956763
62.857766136	8.430430750	40.248322754
62.717395906	8.419728262	40.228792783
62.970748885	8.732331846	39.925103314
62.715442112	8.494536751	40.141697964
62.994530750	8.964928981	39.660896658
62.855252315	8.282746988	40.418610517
62.549955667	9.098805433	39.403610554
62.657998458	8.664957413	39.931340261
62.232234361	8.346697011	40.212772639
62.019885825	9.194270827	39.189650823
62.196316331	8.517369036	40.008222512
62.133296441	8.729989166	39.749832960
62.073530373	9.108268181	39.299183211
62.168180560	8.647702208	39.851779883
62.118635520	8.861859566	39.593945634
62.096691507	9.026842125	39.398095028
61.890707287	8.253156739	40.260489111
61.838541022	8.567431243	39.888269625
61.845755483	8.868168648	39.540389830
61.756762582	8.397639971	40.072259450
61.810321873	9.011034252	39.368798068
61.791988829	9.039888796	39.332434449
61.722307186	9.051766605	39.308257845
61.852084531	8.988286931	39.401756171
61.849438469	8.573572783	39.882876633
61.756648155	9.074247490	39.287155352
61.616975564	8.968863594	39.389821760
61.370043692	8.814647075	39.538155871
61.517580482	8.861496548	39.501445792
61.488300577	8.840838042	39.521745419
61.526596327	8.879027784	39.482247513
61.574448043	8.922596919	39.437872106
61.594259791	8.937036454	39.423733335
61.033298764	9.053039665	39.230495298
61.231221372	8.238419928	40.189004999
61.071753848	8.991171654	39.305086628
61.178451802	8.387975653	40.011421129
61.194890147	8.231072146	40.193791693
61.142740643	8.524564843	39.850533284
61.230697338	8.235977416	40.191764094
61.278873668	8.830586387	39.509898402
61.131975510	9.084543381	39.201821150
61.250255176	8.888798858	39.439574940
61.206056955	8.954692111	39.358955773
61.159895879	9.002706985	39.299102190
61.110469539	8.924217245	39.385761173
61.136476174	8.825465572	39.502281271
61.326703934	8.804052599	39.545665612
60.857252599	9.185994152	39.065388400
60.702540845	8.956057403	39.324185600
60.688501769	8.900132864	39.388161492
60.667796241	8.788000156	39.516605315
60.813445065	9.120041095	39.139497689
60.704740032	8.940685556	39.341998200
60.668100749	8.788151038	39.516442297
60.777995022	8.758950007	39.554665647
60.869677689	8.528110869	39.825569481
60.673977351	9.031255357	39.236433379
60.893781248	8.324865813	40.060855647
60.731713594	8.983234789	39.293952093
60.789239141	9.060544494	39.207141947
60.975351009	9.182652902	39.076269449
60.999423339	9.100617432	39.172951457
60.862691910	8.565650605	39.781928206
60.401731772	8.440755981	39.909251143
60.455971696	8.372001039	39.988539061
60.556454567	9.126905067	39.123160726
60.650276577	8.602364181	39.729499075
60.576229766	8.364509188	39.999912279
60.337758517	8.495021370	39.846940864
60.383259656	8.486920143	39.856329699
60.628179274	8.552978240	39.785458254
60.568082538	9.153597248	39.092575338
60.609611603	8.325964721	40.045142223
60.647767668	9.053131531	39.210380704
60.596753753	9.089085059	39.167582233
60.045198999	9.040618274	39.229678067
60.257892850	8.911352121	39.371005603
60.126713566	9.047887688	39.217983516
60.143552648	9.024113033	39.244639021
60.041385909	9.155617078	39.098201249
60.267102969	8.939424636	39.338661147
60.087011025	9.097298374	39.162925431
60.069141951	8.379188990	39.983163272
60.046250636	8.983505419	39.294964041
60.070333690	8.824915094	39.475201680
59.995602745	8.828518870	39.474397814
59.743180045	8.238390527	40.159058515
59.884799573	8.681257106	39.648211575
59.847413336	9.018580733	39.266625039
59.803518111	8.265968465	40.123928771
59.865732928	8.473223149	39.885558461
59.726664100	9.162505109	39.112486039
59.754133047	8.784535444	39.540072760
59.815617802	8.309700145	40.073747030
59.693778863	9.019738032	39.278045381
59.702417838	8.858246044	39.460749756
59.696502236	9.103141312	39.182905767
59.669269343	9.171991150	39.107185264
59.879227538	8.607286859	39.732608031
59.847242989	8.424900088	39.941430703
59.995700665	8.745905335	39.568604937
59.973067444	8.793949053	39.514957655
59.879126959	8.556699252	39.790059210
59.434015288	8.481123002	39.914412004
59.433639864	8.737988843	39.625237129
59.611874670	8.928297526	39.389918023
59.382504977	9.037003233	39.294280408
59.395918865	9.148147023	39.166712134
59.618310299	8.793493524	39.542063880
59.337476320	9.092229080	39.238205225
59.408335274	8.926838599	39.415304007
59.603627813	9.042833562	39.260798596
59.490296482	8.301040534	40.110546615
59.340993790	8.506180139	39.897712933
59.291178375	9.109590228	39.225452570
59.114063846	8.882439420	39.509664664
59.034386747	9.189713326	39.179120663
59.165806441	8.498730207	39.930867831
59.202431936	8.504129372	39.919295141
59.022123235	8.517732578	39.933208125
59.282429227	8.526326214	39.882961796
59.098858858	9.054388847	39.319294033
59.217028350	8.768420151	39.620902522
59.060650024	9.076161620	39.301746783
59.244674732	8.514220384	39.901837253
59.009486928	8.272108550	40.208493192
59.089565822	8.241425434	40.229523922
58.690938616	9.088287386	39.366140288
58.753167269	9.113048618	39.324011490
58.727590730	9.048528567	39.401784514
58.682783239	9.209696775	39.232921158
58.753007107	9.182126698	39.247004316
58.757433384	9.070162004	39.370837214
58.743369413	8.442717819	40.070123340
58.687014914	9.006634264	39.457872035
58.813346576	9.078338498	39.349206712
58.870007533	9.021450264	39.400546573
58.973282769	8.519304065	39.940131482
58.767066252	8.477486085	40.026717533
58.980406889	9.196916417	39.181537687
58.747064169	8.473616827	40.035200322
58.725129976	9.045132781	39.406134425
58.794309374	9.028686011	39.408789045
58.693305406	8.730408127	39.762878623
58.784527250	8.935619959	39.514624647
58.719068417	8.771234386	39.711817315
58.735746000	8.517173310	39.989463823
58.763156575	8.480531220	40.024167864
58.695164498	8.362724334	40.168664769
58.857925920	8.574772314	39.900398296
58.768073741	8.243258163	40.285126504
58.714411424	8.298322978	40.235514800
58.943858459	9.135570463	39.257657960
58.981049114	8.326525878	40.152976848
58.462375207	8.688878925	39.864845600
58.476877826	8.758999277	39.783922188
58.388659727	8.685839090	39.887676822
58.472826960	8.820212016	39.717543275
58.481483539	8.737635780	39.806255367
58.461432704	8.729987894	39.819871387
58.425139898	8.727168355	39.832523439
58.471888368	8.620722835	39.937321190
58.509397529	8.650035641	39.895582719
58.619185645	8.389047133	40.156498263
58.489055901	8.759850395	39.779837944
58.346529881	8.581576675	40.013337351
58.522435535	8.228534284	40.354986177
58.528635722	8.655124279	39.885175335
58.600176290	8.413757282	40.133670253
58.606007329	8.877275568	39.620819569
58.626972962	8.524730117	40.005309254
58.660830188	8.617957704	39.894662182
58.289944092	8.439064382	40.184476699
58.307019316	8.256465526	40.378640693
58.321905903	8.233246747	40.399939314
58.300113415	8.507997889	40.106484508
58.250850473	8.382966020	40.256406109
58.243425642	8.380312871	40.261369238
58.321746796	8.249746312	40.382034168
63.713030197	10.003385851	38.644094939
63.340642521	9.534453208	39.086630246
63.435879087	9.919459662	38.664362838
63.567857108	9.790842426	38.850138244
63.641465073	9.740170031	38.929450314
63.645745693	9.753016569	38.915736589
63.657715566	9.806222651	38.857333560
63.506350697	9.701765260	38.936705685
63.490516658	9.540782413	39.119380211
63.402140342	9.507679662	39.134065997
63.459826722	9.922097029	38.667825986
63.367226986	9.919892932	38.645289194
63.648915689	9.834811207	38.821674942
63.346441978	9.957376047	38.596064001
63.430128758	10.150704996	38.393593879
63.396988165	9.487449487	39.156195772
63.497047640	9.842520900	38.770565177
63.541407649	9.827456029	38.800284013
63.588625142	9.760258007	38.891417574
63.482935576	9.867976437	38.737098453
63.098353718	9.452949353	39.119049589
63.094280954	9.282833021	39.315945509
63.318041967	10.192687392	38.314250120
63.086114310	9.602491542	38.941852589
63.244093079	9.577217356	39.011616940
63.330457088	9.844635533	38.723069760
63.317888184	9.879827687	38.678749471
63.319589782	10.150094729	38.364318129
63.118265392	9.617482505	38.932493278
63.262156831	9.762457440	38.800711367
63.053314701	9.703757524	38.815637321
63.229802972	9.390025004	39.225641927
63.319439400	10.148834065	38.365747272
63.224405541	9.298408689	39.330742341
63.234355059	9.461157298	39.144104652
63.239659756	9.620216253	38.960428879
63.167483717	9.745182421	38.796278192
63.313818296	9.555424481	39.055180165
63.098328289	9.695990288	38.835992726
63.229838879	9.383524931	39.233207832
62.749038330	9.985063321	38.413935443
62.926956337	9.759929650	38.719028499
62.834227749	9.987003995	38.431645344
62.703148360	10.129661782	38.234293471
62.618774240	9.548608706	38.894273483
62.582542031	9.346382626	39.122220422
62.600229644	9.682620709	38.733749644
62.584723118	9.672419833	38.742268561
62.633656501	9.792158285	38.613183983
62.620364447	9.762059314	38.645400015
62.609239507	9.608757496	38.821971285
62.642363687	10.201367347	38.136613378
62.413697078	9.635983056	38.748613185
62.610086774	9.702538761	38.712655115
62.201073733	9.543265044	38.815148633
62.137647514	9.318988871	39.065138849
62.220513470	9.578906600	38.777187300
62.333690253	9.620927939	38.750050361
62.277332661	9.587139674	38.778454709
62.093918526	9.222967778	39.169190453
62.227094329	9.535580042	38.829029185
62.143359712	9.917520450	38.367013598
61.679956408	9.550067826	38.721730447
61.803998709	9.301799107	39.029319694
61.936102159	9.317504468	39.031929892
61.802237536	9.554006937	38.734901023
61.839330029	9.476800842	38.830681323
61.766106324	10.199789184	37.974427446
61.922775116	9.327141946	39.018511315
61.877680842	9.419009067	38.904119673
61.849845351	9.426579674	38.890905727
61.762954697	9.534707050	38.751557432
61.849843779	9.426924258	38.890503546
61.680165156	10.121462609	38.053961140
61.820696426	9.511310685	38.787541400
61.722337972	10.172499221	38.000092453
61.536571895	10.100518725	38.059833748
61.649491615	10.109607990	38.063672578
61.524444522	9.397238259	38.879419058
61.561851305	10.070347909	38.098252339
61.452187693	10.187590296	37.948060847
61.421275433	10.193008196	37.938296636
61.553251667	9.986793137	38.194897790
61.618365959	9.724232654	38.510064901
61.468838117	9.460673611	38.798777549
61.575283081	9.588000228	38.663456693
61.572285216	9.518668141	38.743937172
61.545005304	9.454237583	38.815576757
61.208168004	10.142615016	37.976510701
61.044846677	9.567646166	38.634076812
61.190252547	10.066929910	38.063403605
61.008822862	9.292464467	38.951201863
61.087022314	9.632598938	38.561581787
61.280707004	9.997532001	38.152490876
61.177241440	10.020301565	38.116764709
61.287675164	9.965420749	38.190650464
61.056560333	9.617577281	38.576832199
61.023993728	9.515102271	38.693711766
60.812694397	9.756497973	38.401545812
60.800150665	10.185354476	37.901987480
60.988335036	9.273963089	38.971273312
60.823509785	9.540786119	38.652519847
60.815548796	9.756844700	38.401260371
60.916954608	9.420610860	38.796726155
60.820404570	10.079719003	38.025798755
60.910662601	10.059078503	38.053852668
60.830520108	9.955633835	38.170675684
60.800150549	10.185353351	37.901988787
60.697639813	9.724469813	38.434823835
60.967853820	10.101621152	38.007308241
60.839948554	10.051230074	38.059762343
60.971255686	9.290910363	38.950495571
60.895827720	9.469336479	38.739006997
60.720625718	9.713769856	38.447900797
60.634507420	9.887875394	38.243717850
60.568265814	9.979219545	38.136821417
60.372513555	9.633052225	38.538417355
60.432546240	9.455871579	38.742617207
60.415336351	10.087398058	38.011724690
60.448319180	9.286344609	38.938261134
60.428853597	9.474667335	38.720922386
60.360809808	10.087206513	38.012900030
60.484108726	9.229765852	39.003663636
60.465254279	9.259855130	38.968859232
60.166795707	9.728303666	38.434118366
60.200951269	9.792347163	38.358836012
60.181620624	10.205281117	37.882209213
60.206632007	10.086392735	38.018711355
60.251011631	9.896798402	38.236355141
60.235774147	9.889278697	38.245570426
60.035508081	9.580261158	38.611148830
60.133081104	9.772563575	38.384576443
60.045650967	9.632044264	38.551007716
60.290064051	9.681313388	38.484233213
60.224432605	9.623608093	38.552721149
60.044920051	10.058541152	38.059484521
60.177854363	10.179694177	37.912010306
60.052314802	9.680909730	38.494392152
60.213760180	9.373953206	38.840674147
60.329314969	9.652639674	38.516487867
60.122570894	9.446884323	38.760131778
59.740093030	9.595421204	38.616777986
59.907774154	9.525925553	38.681943530
59.839898747	9.576554736	38.629259767
59.702936700	9.804782654	38.380827719
59.886356385	9.922597419	38.227919237
59.929589348	9.950552363	38.192225745
59.952023405	9.994491676	38.139873288
59.902555591	9.883501065	38.271564004
59.969308408	9.973429695	38.162855720
59.905938981	9.906744436	38.244544440
59.951447364	9.969810798	38.168356646
59.749787280	9.878905835	38.290881444
59.719724416	9.847406708	38.330162314
59.752074752	9.995184252	38.157123148
59.932808508	9.831884682	38.328574503
59.899079177	9.373019851	38.857832610
59.847666760	9.495920203	38.721018713
59.712686187	9.614556313	38.597640873
59.908303091	9.526199102	38.681590644
59.764844416	9.966857154	38.188346954
59.750786703	10.012104948	38.137817189
59.972746472	10.005571354	38.125554407
59.869274274	9.402290949	38.826538580
59.949519230	9.339151995	38.893169595
59.982939055	9.307700098	38.927129795
59.749822643	9.878932798	38.290846867
59.509414329	9.881950194	38.316251271
59.517819456	10.099592543	38.066059879
59.577670713	10.194664657	37.948851673
59.553920082	10.103084240	38.057073508
59.403731662	10.135479214	38.042055893
59.421762961	10.118667371	38.058450569
59.465075609	10.089563052	38.085164967
59.493925552	10.021253593	38.159122721
59.625645429	9.468849514	38.773489984
59.387042039	9.246320359	39.056762355
59.665186865	9.653696029	38.557930311
59.629802611	9.557622937	38.671690226
59.603210213	9.792533566	38.406323905
59.363374098	10.137961065	38.045736087
59.622807527	9.698912564	38.511048852
59.535786452	10.080076180	38.085913551
59.556664211	9.272764545	39.004780681
59.412493879	9.322950342	38.966306931
59.047671136	10.015509592	38.244154590
59.109092014	9.917350431	38.342986919
59.021698342	9.970645843	38.300484210
59.046967098	10.123055066	38.122275337
59.097956249	10.207284082	38.015897689
59.221544478	9.632298409	38.645360954
59.136520897	9.660520617	38.628763363
59.145376759	9.737929977	38.539420997
59.173546431	9.643276989	38.641458345
59.201535368	9.624349645	38.657885164
59.175869621	9.764401535	38.503734344
59.117704237	9.720386560	38.564548995
59.074905010	9.686991880	38.610665292
59.212699218	9.570432797	38.717016434
59.154696713	9.637796869	38.651112747
59.092137043	9.645422656	38.654306006
59.094017712	9.714236690	38.576092654
59.062853406	9.752627312	38.538819742
59.105918799	9.749383542	38.533987453
59.268724798	9.554926129	38.725080393
59.288082697	9.892042762	38.338803066
59.250523012	10.167686929	38.031365330
59.266565741	10.165619701	38.030820472
59.279333823	9.736304702	38.517410426
59.199936025	9.584727083	38.703059688
59.312472788	9.420580070	38.870360807
59.114692805	9.428536517	38.895073035
59.130281109	9.520088415	38.788780951
59.290505327	9.794645646	38.449210678
58.865455146	9.419158660	38.956282531
58.999626735	10.028930606	38.239186306
58.895128659	9.289368397	39.095408282
58.968237242	9.557991025	38.778002100
58.980779306	9.247072096	39.125157506
58.725421125	9.233764053	39.195855204
58.963583478	9.475947479	38.871361466
64.502215373	10.898256803	37.848224679
64.450072650	11.180867238	37.505597635
64.498011925	10.893795979	37.852019840
64.372627427	11.193061938	37.466497162
64.254524098	10.632065008	38.077273781
64.281550685	10.575460735	38.151077044
64.105840347	10.534347852	38.144494548
64.298162308	10.491174475	38.253578691
64.275385486	10.581063507	38.142689784
64.299583581	10.511640361	38.230385440
64.096697166	10.523933603	38.153761621
64.229186312	10.877126349	37.786011203
64.241550224	11.066767364	37.570552512
64.258747325	11.198087484	37.424131931
64.049275442	10.443982556	38.231947446
64.239325341	10.676473181	38.021214206
64.256311341	10.625778469	38.085094939
63.856326988	10.227660224	38.425240878
63.968222024	10.222014824	38.464808103
63.778969656	10.217782912	38.414135495
63.337210601	11.092479407	37.269309690
63.435716007	10.392002211	38.114008855
63.430926744	10.515783049	37.968393769
63.414446727	10.451936523	38.038265550
63.447208323	10.426640491	38.076825698
63.403964622	10.450354757	38.037217141
63.444810315	10.921981352	37.498519603
63.423865172	10.930852183	37.482261569
63.437893695	10.672188628	37.787956239
63.434544407	10.824957504	37.608821831
63.414054679	10.799899478	37.632313114
63.439676925	10.623783959	37.844902573
63.394371131	11.070833847	37.310574352
63.509489876	10.846575533	37.604829200
63.445764440	10.918412534	37.502952973
63.324546270	10.306752599	38.182999013
63.037641525	10.282921401	38.135746239
63.183619398	11.189847210	37.113438483
63.218376966	10.306131154	38.155367382
63.321823994	10.264908850	38.231060425
63.298458504	10.491754050	37.960120382
63.314939507	10.433294131	38.032794665
63.066539882	10.291683677	38.132842691
63.226234388	11.039648877	37.300579475
63.207771111	11.095798214	37.229938766
63.284548807	11.079576934	37.269823480
62.950978512	10.775681466	37.537611720
62.962875938	10.835806286	37.470213294
62.859042792	11.211865649	37.003808975
62.942469934	10.664721998	37.665364720
62.957575185	10.997217044	37.279883595
62.824654430	10.553848700	37.766339857
62.980103183	10.557937947	37.799720699
62.943787625	10.495126330	37.864138339
62.844411581	10.541010884	37.786123561
62.957417127	10.587368635	37.759611374
62.938878846	11.091781933	37.164413169
62.522274544	10.375031772	37.906813457
62.430651053	11.092698172	37.045519231
62.446870038	10.398185431	37.863643901
62.478324841	10.389477366	37.880482791
62.365859647	10.559948799	37.657288015
62.494689009	10.381821240	37.892937156
62.399876254	10.424876649	37.822602361
62.447496000	11.125044503	37.011101527
62.192304046	10.450558053	37.751675492
62.265347002	10.703826571	37.468520758
62.163170359	10.617901047	37.549966872
62.326964780	10.712760779	37.470192549
62.020569713	10.821030332	37.286152575
62.210402963	10.375896883	37.842615847
62.186719586	10.258685454	37.975542489
62.046266674	10.732517315	37.394496180
62.131872481	10.570943367	37.599321663
62.219480651	10.653751104	37.518459949
61.758757606	10.709056564	37.376282923
61.787808773	10.844422153	37.221615424
61.768405363	10.360902680	37.786002663
61.789499684	10.455811651	37.677842345
61.704261351	10.897837900	37.146984569
61.893257185	10.885886284	37.189024479
61.724406671	10.829437279	37.230096118
61.998324684	10.884782685	37.207508235
61.794478204	10.595319367	37.514959728
61.838242712	10.880452343	37.186861600
61.653082592	11.190316114	36.796525229
61.568107190	11.046077638	36.955164272
61.398342135	11.145165481	36.819707049
61.477385719	11.041684178	36.949685559
61.579840831	11.198442992	36.777628229
61.006557447	10.480379654	37.567284498
61.039186952	10.438849182	37.617807320
61.302849724	10.263111866	37.844185229
61.159061196	10.390458482	37.682802024
61.028221169	10.577828194	37.454621966
61.190823807	10.414351474	37.657376976
61.140082853	10.439173905	37.624376465
60.783849722	10.654152283	37.354509420
60.783481428	10.699358618	37.301687776
60.728833738	10.821427862	37.157746230
60.869246909	10.698180432	37.305955642
60.883161024	10.684752828	37.322213526
60.949565997	10.642389755	37.374774632
60.788328060	11.075113355	36.862422576
60.681483500	11.214721811	36.697158902
60.920294459	10.697764496	37.308613746
60.697031891	10.357681128	37.698315821
60.760005583	10.248313597	37.827328122
60.680110758	10.370268451	37.683325881
60.826167086	11.215230860	36.699416172
60.964533258	10.660048085	37.354883640
60.715966914	11.208910055	36.704383128
60.420923238	10.498607811	37.533914429
60.558719799	11.182309759	36.734864672
60.414199901	11.190134808	36.728166735
60.591281103	11.139857416	36.784344200
60.454115125	11.189651829	36.727760683
60.636902944	10.598370699	37.416798996
60.465767881	10.502105578	37.529162104
60.584853161	10.565811572	37.454425817
60.624632482	10.490451016	37.542510294
60.201176364	10.364885200	37.696364876
60.129623647	10.796172856	37.199791217
60.087935164	10.863486988	37.124383094
60.022429836	11.067357443	36.892565805
60.114949200	10.296985861	37.779546352
60.122290917	10.274330665	37.805351072
60.063148927	10.301995037	37.776942657
60.093290034	10.836385117	37.155485276
60.087376164	10.876637025	37.109149669
60.010930564	10.946009838	37.034434946
60.124063992	10.828600422	37.162478124
60.056707815	10.862609842	37.127658804
60.001993203	10.922652271	37.062287078
60.107863585	10.848120616	37.140866249
60.045107796	10.880382128	37.107902964
60.096125416	10.891815854	37.090908243
60.056812409	10.879625326	37.107896244
60.032565252	10.891575652	37.095881219
60.116477318	10.858621554	37.128096327
60.277328561	10.647906470	37.364473692
60.052546697	10.278163954	37.805206606
60.104637421	10.289634097	37.788660620
60.143537580	10.249050642	37.833448578
60.020832570	10.261688960	37.826430167
60.057428658	11.118840558	36.829925564
60.141248982	11.176967313	36.756254401
60.050898406	11.135705385	36.810832465
60.295096353	11.170679870	36.755093772
60.046061707	11.057414441	36.902212337
60.171780133	11.030256084	36.925063192
60.254105284	11.099755374	36.839656712
60.080071833	10.284278098	37.796356693
60.104747813	10.875560347	37.109201506
60.138640983	10.811783673	37.181093798
60.061277301	10.904878565	37.078240006
60.065573149	10.857212100	37.133270575
59.820369497	11.166964977	36.796821016
59.807946171	10.283205619	37.819927216
59.817828737	10.338795582	37.754837898
59.828426966	10.408521210	37.673334252
59.846548648	10.223656956	37.884767227
59.735921702	10.300774087	37.807399070
59.726455293	10.313246069	37.794111414
59.896873470	10.275705331	37.820116486
59.894915643	10.248735572	37.851408903
59.899012259	10.286314027	37.807684110
59.930229979	10.343533586	37.738909780
59.977637116	10.324050466	37.757561373
59.896753735	10.769744841	37.249021585
59.936684057	10.898324397	37.096259468
59.817722841	10.824270540	37.194046700
59.806333379	10.806274362	37.216118836
59.949919772	10.948740545	37.036573184
59.823415953	10.650399332	37.394506328
59.937804726	10.646703994	37.387669210
59.967865728	10.699274370	37.324176814
59.923367530	11.148463141	36.807334795
59.945837811	11.122258738	36.835587013
59.892421966	11.191005458	36.761080876
59.930073411	10.966111068	37.018273842
59.930365457	10.980105483	37.002015089
59.682408189	10.664412616	37.394710837
59.742871050	10.914467953	37.098364484
59.877574676	11.089624279	36.880251778
59.912004662	11.085981481	36.880971978
59.674903179	10.892585234	37.132286652
59.799326532	10.250206044	37.858831897
59.887796050	10.793821808	37.222016056
59.713565158	10.828214475	37.201685610
59.959403221	10.803396401	37.204253315
59.837383259	10.774195324	37.249872777
59.906850000	10.607258806	37.436123159
59.930323550	10.730700601	37.291083658
59.846908854	10.407991391	37.672107411
59.801393560	10.369308116	37.721338574
59.928926263	10.699647368	37.327170719
59.872145325	10.821634795	37.191372262
59.868081679	10.757476771	37.266053154
59.908919722	10.826821483	37.181745028
59.993582967	10.909763264	37.077950161
59.683327353	10.362869668	37.742062045
59.690796802	10.320205772	37.790264021
59.786813030	10.243191406	37.868203363
59.749644948	10.250738340	37.863482111
59.878873379	10.298033305	37.795974163
59.847535128	10.271052293	37.830031588
59.811620106	10.226306645	37.885121729
59.962884613	10.332313945	37.749176976
59.963026196	11.060727536	36.905423891
59.979023601	10.975239064	37.003221657
59.968007940	11.017352001	36.955322070
59.973219650	10.655771817	37.374116627
59.789260640	10.797759246	37.227877412
59.760857262	10.776697971	37.255493718
59.827582019	10.777877573	37.246654580
59.805732856	10.691449989	37.348954991
59.826269396	10.678183644	37.362087571
59.851719896	10.686229137	37.350142223
59.742964326	10.838521199	37.186162897
59.775674252	10.850573822	37.168355466
59.791045224	10.887288704	37.124113347
59.741294528	10.941609637	37.067166284
59.776347678	10.810717198	37.214368172
59.706788032	10.831458350	37.198788645
59.897471551	10.777522991	37.239945628
59.900486059	10.626761776	37.414154241
59.958007804	10.859901744	37.138870872
59.951491933	10.775484580	37.237300179
59.937199029	10.722353842	37.300127986
59.974193722	10.920500922	37.067159454
59.919771273	10.632130242	37.406158856
59.909531961	10.769384543	37.248215659
59.946268532	10.681789197	37.346298774
59.894756091	10.677719069	37.355737319
59.910747415	10.735894781	37.286881406
59.961581629	10.735022728	37.283299632
59.842105370	10.796425852	37.223652074
59.829812396	10.766546870	37.259524114
59.861306692	10.751402337	37.273768408
59.972081259	10.764949479	37.247716071
59.820992236	10.837594230	37.178272820
59.872533931	10.799362216	37.217120456
59.923320917	10.779471926	37.235238183
59.826078374	10.809527844	37.210197918
59.946025013	10.714141897	37.308851369
59.898363457	10.802022252	37.211487658
59.927332974	10.740945240	37.279492219
59.934204230	10.778372812	37.235509263
59.921038144	10.675278968	37.356102411
59.897513048	10.756292640	37.264523992
59.870647205	10.847168075	37.161957534
59.935426777	10.681395857	37.347717083
59.819170563	10.875212506	37.134936101
59.914816653	10.846811048	37.158021890
59.925016095	10.851050326	37.152145839
59.846172705	10.437353653	37.638284729
59.854557229	10.495993359	37.569740728
59.959749675	10.477697852	37.581352652
59.907640405	10.472236980	37.592179297
59.711687036	10.872330016	37.150945755
59.629072369	11.219026517	36.761264599
59.466841363	10.967231851	37.077070620
59.438848608	11.104497917	36.923616499
59.493028315	11.158368206	36.852367954
59.514164236	11.159590918	36.847512534
59.616964557	10.451070106	37.648994142
59.561324182	10.466081176	37.639358663
59.546836560	10.488349835	37.615826002
59.378652964	10.724634526	37.371087894
59.381201187	10.686430264	37.414513124
59.559838480	10.578967239	37.509736548
59.421845438	10.592871602	37.515056622
59.618761949	10.404571697	37.702247024
59.420265201	10.686848113	37.407389024
59.620529761	10.218214058	37.916209454
59.491401172	10.310595198	37.828050145
59.593963702	10.745505487	37.313076867
59.538762800	10.740822562	37.326520922
59.511636053	10.680957511	37.399539389
59.383659133	10.478612163	37.652502177
59.547304473	10.247006135	37.892939837
59.566725293	10.224669588	37.915897085
59.403509080	10.670643873	37.428820472
59.335570654	10.666982053	37.444880752
59.456008543	10.697820090	37.388901279
59.478257426	10.687324269	37.397409551
59.654539631	10.997992846	37.013235723
59.638931207	10.932845836	37.090641603
59.637330773	10.697605877	37.362314297
59.627335821	10.948620467	37.074037943
59.450311292	11.137666611	36.883413171
59.424289096	11.017811533	37.026000852
59.660375020	10.956274699	37.060647469
59.358593985	10.413564225	37.731284722
59.588251195	10.395302475	37.716989583
59.570855935	10.256929199	37.878309884
59.417722895	10.496774512	37.626016133
59.430702760	10.482229705	37.640591466
59.335898213	10.418781523	37.729233242
59.657632701	10.685505648	37.373575708
59.653275006	10.807071154	37.233900317
59.598094950	10.748649979	37.308868280
59.413360947	10.689617483	37.405364982
59.343945512	10.720950113	37.381456645
59.346899599	10.844465701	37.239099830
59.457714786	10.800983557	37.269974527
59.667227696	10.633142056	37.432713343
59.633334569	11.026744548	36.982953348
59.603627914	10.615393758	37.461637883
59.583301823	11.108956642	36.895232815
59.266543801	11.017527096	37.055530447
59.035059801	10.948277504	37.184688155
59.237450171	10.440842834	37.721951122
59.263352051	11.136786442	36.919127712
59.037755794	10.942307210	37.190886696
59.155594675	10.936931441	37.170783718
59.213137164	10.946888956	37.147344857
59.306091248	10.458943167	37.688547915
59.293672179	10.420938637	37.734274170
59.310652797	10.428038743	37.723096902
59.123379873	10.256300963	37.954911007
59.119110105	10.221465958	37.995430101
59.253654379	10.908978848	37.182694102
59.101738415	10.424472167	37.767830963
59.109424743	10.411691442	37.780783764
59.183975238	11.198463918	36.864715944
59.317333429	10.364483809	37.794622099
59.332057977	10.423520336	37.724480423
